auxcosp,descr,unidad,grupplat
21.2528919,PIES DE TIERRA-DEG,COPA,V29
17.5954108,ROA CRIANZA -DEG,ORDEN,V16
0.4942533,PIES DE TIERRA,ML,M!
0.66092,ROA RESERVA,ML,M00
0.33908,HENRY LURTON CH. BLANC,ML,"M"""
0.056243,COL DE BRUSELAS,GR,M6
0.012,HABA VERDE,GR,M00
46.551726,GRAPPA EDIZIONE,COPA,B0
39.347289,GRAPPA DI NEBIOLO,COPA,B12
79.525863,GRAPPA CLEOPATRA,COPA,B0
148.8214305,GRAPPA SARPA BARRIQUE,COPA,B0
49.5997515,GAPPA POLI BARRIQUE,COPA,B0
0.3983402,JITOMATE DESHIDRATADO EN ACEIT,GR,M0
0.0245098,POMODORO PELATI,GR,M0
23.9066929,PIZZA NAPOLITANA,ORDEN,A5
1.8743837,MASA DE PIZZA NAPOLITANA,PIEZA,AS
210.76,T- BONE,PIEZA,M3
49.5082828,CHULETA CONFITADA,PIEZA,AS
0.153263,DEMI GLACE DE MOSTAZA,GR,AS
52.41245,PORK BELLY GINGER,PIEZA,AS
0.1523857,RAGOUT DE CORDERO AX,GR,AS
0.0242616,PURE DE PAPA AX,GR,AS
28.6878143,POLLO RELLENO INVOLTINI,PIEZA,AR
0.1442527,PESTO DE JITOMATE DESHIDRATADO,GR,AS
0.0784028,RALLADURA FRITA,GR,AS
64.0297828,INVOLTINI DI POLLO CON GNOCCI,ORDEN,A5
51.4431795,TORTA DEL PASTORE,PIEZA,A5
78.2589604,PORK BELLY CONFIT***,PIEZA,AS
95.4996584,CHULETA DE CERDO CONFIT,PIEZA,A5
0.45,RODABALLO,GR,M00
59.3628486,MAHI MAHI CON VEGETALES,PIEZA,A5
0.286,LANGOSTINO,GR,M00
0.523,CAMARON U8,GR,M00
0.4306667,CALLO DE HACHA,GR,M00
0.17,MAHI,GR,M00
0.2445,FILETE DE LENGUADO,GR,M00
9.0766667,SAN PELLEGRINO TONIC,PIEZA,M00
0.343514,HENRY LURTON S. BLANC,ML,"M"""
0.5057467,MACOUZET,ML,M00
0.1848044,CRISTOBAL SANGIOVESE,ML,M00
257.6355,HENRY LURTON S. BLANC,BOTELLA,V16
51.5271,HENRY LURTON S. BLANC COPA,COPA,V16
138.6033,CRISTOBAL SANGIOVESE,BOTELLA,V16
27.72066,CRISTOBAL SANGIOVESE COPA,COPA,V16
379.310025,MACOUZET,BOTELLA,V16
75.862005,MACOUZET COPA,COPA,V16
24.71264,LERMA SELECCION - DEG,ORDEN,V16
9.24022,CRISTOBAL SANGIOVESE-DEG,ORDEN,V16
0.0,CARLOS MORO - DEG,ORDEN,V16
0.116,PIMIENTOS ROSTIZADOS FRASCO,GR,M00
0.1250012,CALLO DE ALMEJA,GR,M5
24.5241134,HAMBURGUES***,PIEZA,A5
0.0536876,STRUSSEL DE CAFE CIB PRODUCCIO,GR,A27
0.0687583,LECHE DE COCO,ML,M00
0.1962812,ESENCIA DE SABORES,ML,M0
102.7777778,5 GR DE TRUFA RALLADA,ORDEN,A22
205.5555556,10 GR DE TRUFA RALLADA,ORDEN,A22
53.816633,SINGLETON 12,COPA,B10
1.0167867,SINGLETON 12,ML,MQ
94.1333333,EXTRA PROSCIUTTO SAN DANIELLE,ORDEN,A5
4.1414622,BIZCOCHO RED VELVET,PIEZA,A27
0.0819124,BETUN RED VELVET,GR,A27
7.9322764,RED VELVET NEW,ORDEN,A5
1.5550315,GALLETAS DE CARAMELO,PIEZA,A27
0.1155851,CARAMELO PARA GALLETAS,GR,A27
2.5082837,GALLETAS DE CARAMELO,PIEZA,A5
14.63,BUI NATURAL 290 ML,PIEZA,MS
15.120005,BUI NATURAL (290),PIEZA,B0
0.2073186,HIGO DESHIDRATADO,GR,M0
18.4527505,INSALATA DELLA CASA,ORDEN,A12
50.6464871,CREMA DI GA***,ORDEN,AZ
68.7083343,RISOTO AL PESTO CON LANG 17,ORDEN,AZ
37.6001227,SPAGHETTI AGLIO OLIO CALAMA 17,ORDEN,AZ
55.184327,LINGUINI FRUTTI DI MA***,ORDEN,A5
8.1060848,CANELONES PRODUCCION 17,ORDEN,AZ
75.2688106,SALMONE AL FORNO,ORDEN,A5
0.1014002,EJOTE FRANCES,GR,M00
32.1565479,VERDURAS A LA PAR****,ORDEN,A5
47.2593687,TRIO DE CARPACCIOS 17,ORDEN,AZ
56.3878673,TARTARA DE RES 17,ORDEN,AZ
35.5340344,FUNGHI IN BRODO,ORDEN,A5
12.4322532,INSALATA DEL CHEF,ORDEN,A5
0.0856225,VINAGRETA DIJON Y BALSAMICO,GR,AS
5.784413,PAPPARDELLE NERO PRODUCCION,ORDEN,AZ
51.6721665,PAPPARDELLE FRUTTI DI MARE,ORDEN,A5
71.2274148,TONNO AI DUE PESTI,ORDEN,A5
106.1170352,CALLO DE HACHA 17,ORDEN,AZ
41.4548135,QUAGLIA RIPPIENA,ORDEN,A5
131.9271809,OSSOBUCO STUFATO CON RISOTTO,ORDEN,A5
225.1218099,BISTECCA 750 GR,ORDEN,A5
154.6383,CRISTOBAL BONARDA 1492,BOTELLA,V16
0.2061844,CRISTOBAL 1492,ML,M00
0.33908,DOMINO TINTO,ML,M!
0.3908046,BAJONDILLO,ML,M00
0.6057467,EL PRIMER PASO,ML,M00
30.92766,CRISTOBAL 1942 BONARDA COPA,COPA,V16
254.31,DOMINO TINTO,BOTELLA,V16
50.862,DOMINO TINTO COPA,COPA,V16
293.10345,BAJONDILLO,BOTELLA,V16
58.62069,BAJONDILLO COPA,COPA,V16
454.310025,EL PRIMER PASO,BOTELLA,V16
90.862005,EL PRIMER PASO COPA,COPA,V16
18.465335,BARBERA D'ASTI CHIARLO -DEG,PIEZA,V16
16.954,DOMINO TINTO-DEG,PIEZA,V16
48.0,ADORNES-DEG,PIEZA,V16
22.0928281,ARZUAGA-DEG,PIEZA,V29
10.0,OSTION JAPONES,PIEZA,M00
0.16,QUESO MOZZARELLA OVALINE,GR,M4
19.1963755,FAGOTINI RELLENO PRODUCCION,ORDEN,AZ
30.7766668,HUEVO POCHADO EMPANIZAD,ORDEN,AZ
0.1523857,RAGOUT DE CORDERO AX,GR,M00
28.6878143,POLLO RELLENO INVOLTINI,PIEZA,MH
0.1442527,PESTO DE JITOMATE DESHIDRATADO,GR,MH
49.5082828,CHULETA CONFITADA,PIEZA,M00
0.153263,DEMI GLACE DE MOSTAZA ANTIGUA,GR,M00
52.41245,PORK BELLY GINGER,PIEZA,M00
0.0,PLATILLO INVITADO PREMIERE,ORDEN,A5
41.4963007,OSTIONES FRESCOS,ORDEN,A5
45.7851067,OSTIONES AHUMADOS,ORDEN,A5
57.531376,TAGLIATELLE CON OSTRICHE,ORDEN,A5
10.2763517,CHEESECAKE OREO SC,ORDEN,A27
12.3221054,CHEESECAKE OREO,ORDEN,A5
21.7992388,PECHUGA TAMATINDO/AJON,PIEZA,A27
0.0807183,SALSA TAMARINDO P/POLLO,GR,A27
28.9967276,POLLO TAMARINDO Y AJONJOLI,ORDEN,A28
42.0140669,GAMBERI CON VERDURE,ORDEN,A5
40.948237,FILETE LIGHT,ORDEN,A5
62.4967882,SALMON LIGHT,ORDEN,A5
0.138,HARINA SIN GLUTEN,GR,M0
0.0,ALIMENTO FUERA DE CARTA,ORDEN,O3
0.0,BEBIDA FUERA DE CARTA,ORDEN,O3
0.2241378,CRISTOBAL TORRONTES,ML,M00
0.2494267,VINOS PARA EVENTOS,ML,M!
12.4023984,OPERA PRODUCCION,ORDEN,AS
8.1356122,CREME BRULEE CITRICOS PROD,ORDEN,AS
9.7496089,MO***,ORDEN,A5
2.837923,BASE MOUSSE DE CHOCOLATE TOSCA,PIEZA,AS
11.5255739,DE***,ORDEN,AS
3.5331386,CHOCOCHIPS GRANDES,PIEZA,A5
1.0537431,CHOCOCHIPS CHICAS,PIEZA,A27
52.4172724,PIZZA DE PERA,ORDEN,A5
3.1814572,GUARNICION DE VEGETALES,ORDEN,AZ
0.2528711,PRIMITIVO IGP,ML,M!
0.2908133,NERO DE AVOLA CUSUMANO,ML,M00
0.4195403,OAK MALBEC,ML,M!
0.6830459,TENTENUBLO,ML,M00
0.3824713,PAJARO ROJO,ML,M00
0.1896556,QUINTA HINOJAL,ML,M!
255.0,CHIANTI ARPA,BOTELLA,V16
51.0,CHIANTI ARPA COPA,COPA,V16
189.653325,PRIMITIVO IGP,BOTELLA,V4
37.930665,PRIMITIVO IGP COPA,COPA,V17
215.000025,CHIANTI COLLI,BOTELLA,V11
43.000005,CHIANTI COLLI COPA,COPA,V11
314.655225,OAK MALBEC,BOTELLA,V16
62.931045,OAK MALBEC COPA,COPA,V16
284.482725,MASEOSARE BCO,BOTELLA,V11
56.896545,MASEOSARE COPA,COPA,V11
280.17,DIVINO TINTO,BOTELLA,V11
56.034,DIVINO TINTO COPA,COPA,V11
142.2417,QUINTA HINOJAL,BOTELLA,V16
28.44834,QUINTA HINOJAL COPA,COPA,V16
20.977015,OAK MALBEC-DEG,ORDEN,V16
17.0,CHIANTI ARPA-DEG,ORDEN,V16
23.333335,PIAN DI NOVA-DEG,ORDEN,V16
12.643555,PRIMITIVO IGP-DEG,ORDEN,V29
12.3266681,CHIANTI COLLI-DEG,ORDEN,V29
15.0,VITESE - DEG,ORDEN,V16
0.3321822,DATUM -DEG,ORDEN,V16
9.48278,QUINTA HINOJAL-DEG,ORDEN,V16
0.1200068,LOMO CON PISTACHE,GR,M1
2.3333333,GRENETINA LAMINAS,PIEZA,M0
0.0223919,SOYA,GR,M0
26.5664878,R***,COPA,B0
168.10335,CRISTOBAL TORRONTES,BOTELLA,V16
33.62067,CRISTOBAL TORRONTES COPA,COPA,V16
10.086201,CRISTOBAL TORRONTES-DEG,ORDEN,V16
504.3,NIVEL NEGRO,BOTELLA,V11
0.6206889,LA BRUJA DE ROZAS,ML,M00
0.5482758,MESTIZAJE,ML,M00
495.69,NIVEL OCRE,BOTELLA,V11
689.649975,PASO UNO,BOTELLA,V11
82.24137,MESTIZAJE COPA,COPA,V16
9.97711,1492 MALBEC ROSE - DEG,ORDEN,V16
31.3758,FECHA - DEG,ORDEN,V16
215.000025,CHIANTI DOCG CIGLIANO,BOTELLA,V16
43.000005,CHIANTI CLASSICO D.O.C.G COPA,COPA,V16
0.0,MARQUES DE VARGAS-DEG,ORDEN,V16
25.5035325,MOLTEN DULCE DE LECHE TOSC,ORDEN,A5
37.9931482,PANNA COTTA BAILEY'S TOS,ORDEN,A5
31.5386389,PIZZA BAMBINO DE PERA,ORDEN,A5
0.0,RUCOLA GIN,COPA,B0
0.0,DAIQUIRI DE CAFE,COPA,B0
14.4287022,SERVICIO DE IRLANDES,COPA,B16
28.8603441,CARPACCIO DE ZUCCHINI,ORDEN,AZ
29.6347149,PALLINE DI FORMAGGIO,ORDEN,A5
27.2330688,ARANCINI,ORDEN,A5
25.528219,PIADINA VEGETARIANA,ORDEN,A5
0.2931022,DAUCO,ML,M00
0.5459778,PIES NEGROS,ML,M00
1.0110714,GINABELLA,ML,M00
0.44712,CELTIC,ML,M00
0.8793067,VONES GIN,ML,M00
0.0,MARQUES DE VARGAS,BOTELLA,V16
0.0,MARQUES DE VARGAS COPA,COPA,V16
409.48335,PIES NEGROS,BOTELLA,V16
81.89667,PIES NEGROS COPA,COPA,V16
9.447062,MOLTEN DULCE DE LECHE,PIEZA,M00
36.5998432,FRUTTI DI MARE PORCION,PIEZA,MH
30.1399797,PANNA COTTA DE BAILEYS,PIEZA,M00
0.0467053,MERMELADA DE CITRICOS,GR,MH
0.1023438,QUESO VECCIO,GR,M4
17.3242199,INSALATA MEDITERRANEA,ORDEN,A5
0.014902,TORONJA,GR,M2
32.4985399,CELTIC COPA,COPA,B0
51.6039379,VONES,COPA,B0
57.8763529,GINABELLE,COPA,B0
41.0737835,POMPELMO SPRITZ,COPA,B0
0.0,LUNA NERA,COPA,B0
12.528735,TAVERA ROBLE-DEG,ORDEN,V16
20.977335,LINDE SHIRAZ-DEG,ORDEN,V16
0.16552,CIRCO ROSADO,ML,M00
20.1222302,JARRA DE TE HELADO,JARRA,B0
6.0366691,TE HELADO VASO,VASO,B13
81.2504677,MD -P. RELLENA (   1   2   3 ),ORDEN,A101
87.1141568,MD - RISOTTO (   1   2   3   ),ORDEN,A5
19.5493106,CHAMPIÑONES AL HORNO,ORDEN,AZ
101.6568293,MD - SALMÓN (   1   2   3   ),ORDEN,A101
98.8428875,MD - CARNES (   1   2   3   ),ORDEN,A101
15.7629049,OPERA,ORDEN,A20
2.837923,DEC***,ORDEN,A5
8.6124463,FORMAGIO PROVOLONE,ORDEN,AS
4.8,FORMAGIO MOZZARELLA DE VACA,ORDEN,AS
12.6315789,PROSCIUTTO,ORDEN,AS
12.244898,BRESAOLA,ORDEN,AS
12.0,SPECK,ORDEN,AS
17.1,SALAMI MILANO,ORDEN,AS
12.1008673,ANTIPASTO 3,ORDEN,A5
12.1008673,ANTIPASTO 5,ORDEN,A5
12.1008673,ANTIPASTO 7,ORDEN,A5
10.6632653,FORMAGGIO EMMENTAL,ORDEN,A5
18.8265364,FORMAGGIO GRANA PADANO,ORDEN,A5
11.0526316,FORMAGGIO GORGONZOLA,ORDEN,A5
11.5789474,FORMAGGIO FONTINA,ORDEN,A5
17.0940152,FORMAGGIO BRIE,ORDEN,A5
10.4166667,FORMAGGIO CABRA,ORDEN,A5
14.6207666,DECONSTRUCCION TARTA LIMON,ORDEN,A5
23.5252367,MOUSSE DE MARACUYA TOSCALIA,ORDEN,A5
14.1244152,CREME BRULEE DE CITRICOS,ORDEN,A5
19.9327539,DECONSTRUCCION MSS DE CHOCOLAT,ORDEN,A5
0.0730978,SALSA DE BAILEYS PROD,GR,AS
6.5788019,EXTRA SALSA DE BAILEYS,ORDEN,A20
0.3563218,DIKA FRANKOVKA,ML,M00
0.4712733,FONTANAFREDDA BARBERA D'ALBA,ML,M00
0.4620689,CASA CASTILLO,ML,M00
0.7471244,PEDREGAL,ML,M!
0.7137939,ANTONIO MORAL,ML,M00
211.2033,CASA MADERO ROSADO,BOTELLA,V7
42.24066,CASA MADERO ROSADO COPA,COPA,V17
231.9,COL DI SASSO,BOTELLA,V16
46.38,COL DI SASSO COPA,COPA,V16
0.000525,CHAMELIN VERDEJO,BOTELLA,V16
0.000105,CHAMELIN COPA,COPA,V16
560.3433,PEDREGAL,BOTELLA,V16
112.06866,PEDREGAL COPA,COPA,V16
572.840025,MATARROMERA,BOTELLA,V11
114.568005,MATARROMERA COPA,COPA,V11
20.23,LINDE CAB/MERLOT - DEG,ORDEN,V16
23.563665,RUTINI CABERNET/MALBEC - DEG,ORDEN,V16
20.693,3V -DEG,ORDEN,V29
37.35622,PEDREGAL-DEG,ORDEN,V16
18.33311,CASA MADERO TINTO- DEG,ORDEN,V29
59.9333087,MAHI CON RISOTTO DE CAROTA,ORDEN,A5
41.1242036,MAHI MARINADO,PIEZA,AS
0.0722229,ALLIOLI,GR,AS
0.9792455,ENDULZANTES PARA BEBIDAS,PIEZA,BS
4.3165,MARTELL XO,BOTELLA,M00
12.4023984,OPERA PRODUCCION,PIEZA,MH
8.1356122,CREME BRULEE CITRICOS PRODUCCI,PIEZA,MH
30.6004354,MD RISOTO PRODUCCION,PIEZA,AS
74.9782001,MD CARNES PRODUCCION,PIEZA,AS
36.0478935,MD PASTA RELLENA PRODUCCION,PIEZA,AS
31.8845025,LASAÑA MENU DEG PRODUCCION,PIEZA,AS
31.4017115,LASAÑA MENU DEG PRODUCCION,PIEZA,MH
1.7890212,PERAS EN VINO TINTO,PIEZA,MH
45.0,PA***,PIEZA,M00
43.4893994,PRESUPUESTOS 3,ORDEN,AZ
3.2,PAN BOLLO KARMA,PIEZA,M0
33.8333333,PAN RUSTICO HACKL,PIEZA,M0
0.0587347,SALSA DE NARANJA P/CESTINO DI,GR,AS
0.0587347,SALSA DE NARANJA P/CESTINO,GR,MH
7.0689166,CANASTA DE CESTINO,PIEZA,AS
7.0689166,CANASTA DE CESTINO,PIEZA,MH
4.6319449,BOLITAS DE ARROZ,PIEZA,AR
4.6319449,BOLITAS DE ARROZ,PIEZA,MH
0.082401,MERMELADA DE HIGOS,GR,AY
0.082401,MERMELADA DE HIGOS,GR,MH
0.4499488,HONGOS REHIDRATADOS,GR,AS
0.4499488,HONGOS REHIDRATADOS,GR,M00
5.6241015,BOLITAS DE UVA Y PISTACHE,PIEZA,AS
5.6241015,BOLITAS DE UVA Y PISTACHE,PIEZA,MH
0.0919977,VINAGRETA DE P***,ML,M00
0.0856225,VINAGRETA DIJON Y BALSAMICO,GR,MH
0.1146362,JITOMATE DESHIDRATADO PRODUCCI,GR,MH
22.3160168,CODORNIZ RELLENA,PIEZA,AR
0.0993439,SALSA PARA CODORNIZ,GR,AS
22.3160168,CODORNIZ RELLENA,PIEZA,MH
0.0993439,SALSA PARA CODORNIZ,GR,MH
212.060025,MADERA 5 BLANCO,BOTELLA,V16
42.412005,MADERA 5 BCO COPA,COPA,V16
305.172525,MADERA 5 CAB-TEMPRANILLO,BOTELLA,V16
61.034505,MADERA 5 CAB-TEMPRANILLO COPA,COPA,V16
576.72405,MINOTAURO,BOTELLA,V16
115.34481,MINOTAURO COPA,COPA,V16
285.999975,LA TRACA,BOTELLA,V16
57.199995,LA TRACA COPA,COPA,V16
186.03,MONTEABELLON 5 MESES,BOTELLA,V11
85.399995,PRIMA COPA,COPA,V16
0.4068967,MADERA 5 CAB-TEMPRANILLO,ML,M00
0.7689654,MINOTAURO,ML,M00
0.3813333,LA TRACA,ML,M!
0.5693333,PRI***,ML,M00
0.2827467,MADERA 5 SAUV-CHARD,ML,"M"""
14.137335,MADERA 5 BLANCO-DEG,ORDEN,V16
20.344835,MADERA 5 CAB-TEMPRANILLO DEG,ORDEN,V16
6.41385,VERDADES - DEG,ORDEN,V16
15.333335,LUMA SYRAH - DEG,ORDEN,V16
34.5174648,GRAN RVA MADERO- DEG,ORDEN,V29
0.0,PASTA FRESCA DE TEMPORADA,ORDEN,A5
0.1043182,RELISH CODORNIZ,GR,AS
0.1043182,RELISH CODORNIZ,GR,MH
117.0375765,OSSOBUCO STUFATO PRODUCCION,PIEZA,AR
117.0375765,OSSOBUCO STUFATO PRODUCCION,PIEZA,MH
0.1367811,CRUCILLON TINTO,ML,M!
0.1586667,CRUCILLON BLANCO,ML,"M"""
110.3952588,PESCE ALLA AMATRICIANA,ORDEN,A5
0.0138975,PURE DE TOMATE TETRAPAK,GR,M0
0.08827,C***,ML,M00
0.13603,RON AÑEJO COCINA,ML,M0
9.5183333,XX LAGER/AMBAR,PIEZA,B15
9.5183333,BOHEMIA,PIEZA,B15
12.1,+ GLUTEN FREE,ORDEN,A15
7.0,+ PASTA INTEGRAL,ORDEN,A15
5.4807,PRENSA FRANCESA CAFE,ORDEN,B19
102.585825,CRUCILLON TINTO,BOTELLA,V16
20.517165,CRUCILLON TINTO COPA,COPA,V16
119.000025,CRUCILLON BLANCO,COPA,V16
23.800005,CRUCILLON BLANCO COPA,COPA,V16
5.7448062,CRUCILLON TINTO DEG-CIB,ORDEN,V16
6.6640014,CRUCILLON BLANCO DEG-CIB,ORDEN,V16
30.6004354,MD RISOTO PRODUCCION,PIEZA,MH
74.9782001,MD CARNES PRODUCCION,PIEZA,MH
36.0504589,MD P. RELLENA PRODUCCION,PIEZA,MH
0.015625,COL MORADA,GR,M00
1.2,HOJA PARA WON TON,PIEZA,M00
12.0,P***,PIEZA,M00
8.7265244,PELLETS CRUJIENTES,ORDEN,A28
20.218916,CHAMPIÑONES CARBONARA,ORDEN,A5
65.985853,CENTAURO,VASO,B14
18.8857236,TORTELLINI DE MOUSSE DE SALMON,ORDEN,AS
36.4894776,PASTA DE TEMP - TORTELINI SALM,ORDEN,A5
0.2058824,BLUEBERRY,GR,M2
2.2,BAGEL MINI,PIEZA,M00
4.516845,CHESE CAKE MARACUYA 200,PIEZA,A25
5.7614903,BROWNIE 200,PIEZA,A25
5.2252625,FRUTOS ROJOS,PIEZA,A25
5.2613288,TAPA ROAST BEAF,PIEZA,A25
20.0,HOJA DE ORO,GR,M00
0.3321822,DATUM,ML,M!
0.2931022,VINO DE LA REINA SANGIOVESE,ML,M00
0.2816053,COSECHA,ML,M00
0.3735622,SCIELO RESERVA SIRHA,ML,M00
0.34612,SHIMUL 440,ML,M!
0.4298851,PORTADA,ML,M00
0.537931,NEBIOLO MADERA 5,ML,M00
0.4371733,KORIMA,ML,M!
0.6643678,SIRHA BOUTIQUE,ML,M00
0.7409,CASCABEL,ML,M00
0.9137911,FAUNO,ML,M!
222.069975,CHENIN COLOMBARD,BOTELLA,V11
44.413995,CHENIN COLOMBARD COPA,COPA,V11
303.45,CALIXA BLEND,BOTELLA,V16
60.69,CALIXA BLEND COPA,COPA,V16
211.203975,COSECHA,BOTELLA,V16
42.240795,COSECHA COPA,COPA,V16
81.925995,ALBAROLO COPA,COPA,V16
242.67,DON LEO ROSE,BOTELLA,V16
48.534,DON LEO ROSE COPA,COPA,V16
259.59,SHIMUL 440,BOTELLA,V16
19.741005,SOL DE CAMPO COPA,COPA,V16
0.0,PORTADA,BOTELLA,V16
64.482765,PORTADA COPA,COPA,V16
403.44825,MADERA 5 NEBBIOLO,BOTELLA,V16
80.68965,MADERA 5 NEBBIOLO COPA,COPA,V16
327.879975,KORIMA,BOTELLA,V16
65.575995,KORIMA COPA,COPA,V16
187.931025,TAVERA ANTIGUOS V,BOTELLA,V16
258.6207,KARANA,BOTELLA,V16
599.138325,COSECHEROS,BOTELLA,V16
119.827665,COSECHEROS COPA,COPA,V16
685.343325,FAUNO,BOTELLA,V16
137.068665,FAUNO COPA,COPA,V16
0.7988511,COSECHEROS,ML,M00
14.080445,DOMINO ROSADO-DEG,ORDEN,V16
15.632,CORREOS 10-DEG,ORDEN,V16
14.080265,COSECHA-DEG,ORDEN,V16
14.804665,CHENIN COLOMBARD - DEG,ORDEN,V29
17.306,SHIMUL 440-DEG,ORDEN,V16
21.494255,PORTADA-DEG,ORDEN,V16
53.16089,NEBBIOLO VINISTERRA - DEG,ORDEN,V16
38.189335,MATARROMERA -DEG,ORDEN,V29
11.8274436,CASA MADERO 2V-DEG,ORDEN,V29
37.045,CASCABEL-DEG,ORDEN,V16
39.942555,COSECHEROS-DEG,ORDEN,V16
15.9308814,EL AVION -DEG,ORDEN,V16
27.308665,ALBAROLO-DEG,ORDEN,V16
45.443349,GRAPPA BARIBBIO,COPA,B12
23.198274,GRAPPA CLASSICA,ORDEN,B12
35.467587,GARAPPA DI GAVI,COPA,B12
45.6428565,GRAPPA DI MOSCATO,COPA,B12
141.75,GRAPPA DI PROSECCO RESERVA,ORDEN,B12
555.675,CASCABEL,BOTELLA,V16
111.135,CASCABEL COPA,COPA,V16
1.0098522,GRAPPA BARIBBIO,ML,MR
0.5155172,GRAPPA CLASSICA,ML,MR
0.7881686,GRAPPA DI GAVI,ML,MR
1.0142857,GRAPPA DI MOSCATO,ML,MR
3.15,GRAPPA DI PROSECCO RISERVA,ML,MR
5.9049894,SODA DE JAMAICA,VASO,B0
0.0,SAZERAC,COPA,B0
33.6,PO***,PIEZA,M3
0.559,QUESO PECORINO TOSCANO DOP,GR,M00
0.35,QUESO ASIAGO D'ALLEVO DOP,GR,M00
9.0164408,+ GNOCCHI,ORDEN,A15
11.2531624,CARLOTA,VASO,B19
0.076844,POLVO DE LIMON,GR,M8
13.9263009,BLUE LIMONADE,VASO,B22
0.8914933,BEBIDA DE PRUEBA,ML,MS
0.0661765,PITAHAYA,GR,M00
61.8626819,PRESUPUESTOS 4,COPA,AZ
0.239196,PESCA DEL DIA EN LONJA,GR,M5
0.1266666,Q****,GR,M00
234.48,CORREOS 10,BOTELLA,V16
46.896,CORREOS 10 COPA,COPA,V16
285.12,CASA MADERO MERLOT 750,BOTELLA,V16
211.203975,COSECHA TARDIA MADERO,BOTELLA,V18
310.395,3V BOTELLA,BOTELLA,V7
62.079,3V COPA,COPA,V17
271.551675,TEMPLUM CANNONAU,BOTELLA,V16
54.310335,TEMPLUM CANNONAU COPA,COPA,V16
137.067525,TOLA SYRAH IGT,BOTELLA,V16
27.413505,TOLA SYRAH IGT COPA,COPA,V16
0.496,CERVOLES COLORS,ML,M00
0.5609222,GARNATXA DE CERVOLES,ML,M00
0.7965507,LOSADA,ML,M00
0.3620689,TEMPLUM CANNONAU DI SERDEGNA,ML,M00
0.1827567,TOLA SYRAH IGT,ML,M!
15.92,12 E MEZZO MALVASIA -DEG,ORDEN,V16
21.133335,ROSE VIÑAS DE GARZA - DEG,ORDEN,V16
20.23,CALIXA BLEND - DEG,ORDEN,V16
18.103445,TEMPLUM CANNONAU-DEG,ORDEN,V16
9.137835,TOLA SYRAH IGT-DEG,ORDEN,V16
41.5656576,MILANESA PARMESANA,ORDEN,A5
31.3720138,ARRACHERA CIBONO,PIEZA,AS
31.3720138,ARRACHERA CIBONO,PIEZA,MH
15.2737704,CHAMPIÑONES AL AJILLO,ORDEN,A5
70.0753324,PESCA DE DIA OCT 17,ORDEN,A5
0.0468924,SALMORIGLIO,GR,AS
0.0,GRAPPA DI MONTEPULCIANO,COPA,B12
0.0,GRAPPA AMARONE,COPA,B12
2.5862,GRAPPA DI AMARONE,ML,MR
153.7936834,QUESO PROVOLONE,KG,A32
0.1015295,PANGRATATO,GR,AS
58.1267176,FAGOTINI DE BURRATA,ORDEN,A5
0.2608696,CREMA BATIDA AEROSOL,GR,M4
0.0,CASCARA DE CAMARON,GR,MH
314.660025,LINDE SHIRAZ,BOTELLA,V16
62.932005,LINDE SHIRAZ COPA,COPA,V16
602.586675,TERMES,BOTELLA,V11
120.517335,TERMES COPA,COPA,V11
247.35,TRES VALLES SANGIOVESE,BOTELLA,V16
49.47,TRES VALLES SANGIOVESE COPA,COPA,V16
325.86165,TRIRIUM CRIANZA,BOTELLA,V16
65.17233,TRITIUM CRIANZA COPA,COPA,V16
31.448275,EL JARDIN DE LUCIA - DEG,ORDEN,V16
16.333335,CORTE BLANCO - DEG,ORDEN,V16
46.264,AMADO IV - DEG,ORDEN,V16
11.120598,MONTEPULCIANO GIARDINO - DEG,ORDEN,V16
70.0472429,PESCA DEL DIA NOV 17 - CHOPA,ORDEN,A5
17.42148,ENSALADA WALDORF P/LLEVAR,ORDEN,A82
0.1121353,APERITIVO CORTESIA PRODUCCION,ML,BS
0.1121353,APERITIVO CORTESIA PRODUCCION,ML,MV
100.2298021,MENÚ ESPECIAL PASTA ARTIGIANAL,ORDEN,A5
98.1839948,MENÚ ESPECIAL RISOTTI,ORDEN,A5
211.20435,CASA MADERO 2V,COPA,V7
42.24087,CASA MADERO 2V COPA,COPA,V17
107.5534342,DON JULIO BCO-AÑ-1942,ORDEN,B0
109.0196766,DON JULIO 70-REP-1942,ORDEN,B0
14.5668545,GRANIZADO TARO/MANGO/COCO,VASO,B19
0.4344822,TRITIUM,ML,M00
0.3103444,ARTUKE,ML,M00
226.5467287,PATO MUSCOVY X KILO,ORDEN,A82
34.9656542,PORCHETTA AL ENELDO,ORDEN,A82
13.8446757,RISOTTO CON CHAMPIÑONES NAVIDE,ORDEN,A4
0.3298,TRES VALLES SANGIOVESE,ML,M!
0.6811467,MOEBIUS,ML,M00
189.6877891,COSTILLAR DE CORDERO,ORDEN,A5
184.708374,RACK CORDERO ESTOFADO PRODUCCI,PIEZA,AS
0.098,CABERNET BAG IN BOX,ML,M!
0.0918,MERLOT IGT BAG IN BOX,ML,M!
0.0,PLATILLO NAVIDEÑO,ORDEN,A4
4.2996909,PONCHE NAVIDEÑO,TAZA,B0
0.0138582,PONCHE BASE PRODUCCION,ML,BS
0.0138582,PONCHE BASE PRODUCCION,ML,MV
23.9046262,PONCHE CON WHISKY,TAZA,B0
16.3606797,PONCHE CON ANIS,TAZA,B0
